#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.rep1" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.rep1" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.rep1" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.rep1" spec="snap.Data">
#                    <taxonset id="A_coerulescens" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_coerulescens_396265" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_coerulescens_396264" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_californica" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_californica_333855" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_californica_333932" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_sumichrasti" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_sumichrasti_343510" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_sumichrasti_343511" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_insularis" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_insularis_334025" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_insularis_334029" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_woodhouseii_us" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_334063" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_334161" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_texana" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_334244" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_334230" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_woodhouseii_mex" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_393702" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_393697" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.rep1" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.rep1" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.rep1" id="treeLikelihood.rep1" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.rep1">
#            <siteModel id="MutationSiteModel.rep1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	theta11	theta12	TreeHeightLogger
13000	-12698.981147487739	-12047.09648180725	-651.8846656804899	12.639636644240491	0.5205936971036617	0.10086920323573388	0.18027573725664736	0.1205678707595773	0.049162785006000166	0.16800384280861164	0.05863059584306073	0.19460379882274503	0.23363998192121427	0.23081634642723636	0.17036916656785756	0.1521159039979622	0.051069881923670096	0.10285561031312783	0.06135607490192421
14000	-12702.58009709107	-12043.43110215837	-659.148994932698	13.209125823203506	0.5196709044727188	0.09155740672124393	0.29833687471832165	0.1144949558417265	0.0465013563807389	0.13364637485954944	0.055163434420470364	0.20166740422712418	0.15292914979694688	0.2922830753433072	0.07379646530491002	0.13727717668593276	0.05592602338245884	0.1074807992035842	0.06731946389821286
15000	-12698.859091050668	-12044.637529146697	-654.2215619039707	11.911258411341834	0.5219081884738953	0.09924688147110097	0.22462228131520798	0.09058355442413821	0.04237249622920814	0.13867739047898392	0.0556030492606031	0.1971420221190655	0.197705818911398	0.2154811684349966	0.1927393919412258	0.1743105402731281	0.058163345323810525	0.07787202516002414	0.06473965891346846
16000	-12697.153568931699	-12033.564215653487	-663.5893532782114	13.194734767589791	0.5196932038815226	0.09765001126403075	0.20081258409536226	0.11637613734502493	0.036315299228397525	0.11964783475130499	0.04657239297102427	0.1262074282999842	0.28439894754958567	0.30824233513846877	0.14978087824519082	0.06913051393885081	0.04242974749633865	0.11878026740070992	0.06480321231702281
17000	-12700.111757699418	-12037.296150637972	-662.8156070614467	13.423869071274588	0.5193440523593408	0.09353384408392455	0.21723819746672515	0.11326897962790021	0.03193179983844281	0.10037539009698725	0.05527660974991257	0.11176169234245119	0.2447410388237976	0.30061161771476735	0.15020330021744238	0.18445027881349313	0.042148088956724165	0.07461762909033991	0.061135507599577595
18000	-12694.285533061073	-12035.116578507605	-659.1689545534682	11.689351134518612	0.522342671795218	0.09972010401717323	0.1700564790384691	0.11499444479051628	0.031101866342139226	0.1391425433861027	0.0684985471035822	0.12043250183297366	0.30415109734719287	0.2429825291395899	0.20687367097709866	0.11281825501998852	0.05179704369980315	0.06725622676171461	0.06439362582279902
19000	-12696.518631320825	-12038.8150654034	-657.7035659174251	12.355222799740444	0.5210877521429182	0.0948930765439066	0.1712542573234429	0.11614507998901893	0.0295989353865768	0.10894495472221405	0.04043987696998151	0.07482963950758287	0.21649244134320317	0.3025028098376491	0.16483246372433305	0.10171445710165662	0.061795024234113545	0.12485650265275317	0.05515573543436711
20000	-12696.431558433338	-12034.975169843032	-661.4563885903056	12.355222799740444	0.5210877521429182	0.08851651466976326	0.17924658269608326	0.12414394080611481	0.03680946724193354	0.09534141219167322	0.04581107820140857	0.13810926835099582	0.1692582249340839	0.36081235627735514	0.20118954006385747	0.08221738296788035	0.045224363964746925	0.13440675336688576	0.057920027409203594
21000	-12696.314754596975	-12035.980043143347	-660.3347114536285	12.10987141274211	0.5215333995625153	0.09103101515823973	0.17315793190600437	0.11400889599729003	0.037643221001959576	0.19574657292980924	0.04153690946601933	0.13513342356373953	0.2108433044347729	0.3136686151138746	0.1309671781410029	0.09785134127801129	0.04937585574541791	0.09818250309410813	0.062374245319041344
22000	-12694.137614503297	-12037.53502088544	-656.6025936178576	12.443104615720241	0.5209325806014405	0.09414569212033742	0.1809702415511219	0.1245287397712988	0.04236853995016862	0.24600336818744614	0.042334034807405184	0.16080441974667178	0.07635559804284964	0.25929185297843416	0.16455952584684774	0.08528419398102229	0.052397568089422426	0.10938602341869379	0.06493490545109805
23000	-12695.265269158032	-12038.072487900014	-657.1927812580178	12.33640083935801	0.5211212853799871	0.0985448658024289	0.20246223821494286	0.1044751936821054	0.044342693415437735	0.20662972792882123	0.053687901581458954	0.22848271191996528	0.18710610524563154	0.23721914519792267	0.12259864105849648	0.13324589812561805	0.04996159305627763	0.05922443189508586	0.07271953054053389
24000	-12698.925955815874	-12036.831142727267	-662.0948130886062	11.872003798015605	0.5219838125664031	0.11212456170282706	0.24531626316466637	0.10139900882168106	0.04199566047793296	0.16440475964131376	0.03926216727306901	0.2130046223543878	0.13582230571751283	0.2600112037102848	0.13320838107266803	0.057055783639213604	0.0707899663795326	0.059412403342083565	0.07433027001282219
25000	-12697.953824936285	-12044.864712943705	-653.0891119925809	11.896925583732216	0.521935740315515	0.09543978125747449	0.2334993193870738	0.1080137456244638	0.05169581052178067	0.22118410891554122	0.04778353390226183	0.1364524859899193	0.09917467215241037	0.27125334079990115	0.12691370622164444	0.08952586938730558	0.059385923187481086	0.10003767287143896	0.06876570937090881
26000	-12700.292665725914	-12033.116152296709	-667.176513429205	11.764760686790146	0.5221931035155649	0.098050801319536	0.2891526100942605	0.1186718985723519	0.04353514196380847	0.1939813001490703	0.03928417922337808	0.17795821422247213	0.13416862764402235	0.262207824665601	0.1713759827036027	0.17472213345884202	0.043622541033012475	0.04633093963606746	0.07749827733452595
27000	-12704.181457809922	-12048.113120555729	-656.0683372541944	11.764760686790146	0.5221931035155649	0.08576167111931275	0.22815805597901925	0.09528377159386599	0.04134451512345175	0.1705029650020338	0.05948732463474775	0.16957931064450008	0.13622534996428318	0.2536982181630045	0.14058339503197356	0.1819998986509652	0.037790552862461815	0.10196497456136108	0.06293499884839392
28000	-12699.392735292915	-12041.885883554984	-657.5068517379311	11.819882254483302	0.5220850353722528	0.09897201842891715	0.1710399626657191	0.10878173417920489	0.04706465600757232	0.18830140538912066	0.04116147976139632	0.20381067880315343	0.122437951430215	0.26406847144605095	0.20363530888225131	0.14346116561879477	0.05063385331775983	0.11013850151122755	0.05642685309226463
29000	-12697.96915600521	-12036.286182530926	-661.6829734742837	11.819882254483302	0.5220850353722528	0.104148840033403	0.24424845053676278	0.09940070725892843	0.04339688743644633	0.256243806702483	0.04962845252827225	0.2120921713773676	0.09535141677718763	0.2656365621812333	0.11102055812674463	0.14841627309172412	0.044700775859892634	0.07828355792834034	0.06303861271056921
30000	-12701.337137793224	-12047.86979109673	-653.4673466964949	12.40525904394218	0.5209991230831058	0.09860311718456585	0.20362313196004825	0.0912951628119522	0.04527244287936458	0.16734586265969703	0.04775761473199587	0.26173767689823396	0.11862103018373353	0.17903791861749999	0.14769837016386875	0.17156469933579022	0.07191434242700646	0.06289414651706336	0.08250768832971413
31000	-12695.696504872809	-12040.40543307798	-655.2910717948287	11.755642536238055	0.5222110820590751	0.10418016854681804	0.23257515684191774	0.1016914091210207	0.04193326937627265	0.23521141620323616	0.06760639727563508	0.2326227366710782	0.13962453409226014	0.24272159002122032	0.14005104949903682	0.09862155165046355	0.06403416077189829	0.09538500686222778	0.07818897704362521
32000	-12697.93174201238	-12039.459978912862	-658.4717630995176	11.69542455298673	0.5223305510940454	0.10513993784291202	0.17910242799212545	0.11616706363722443	0.04453388467080099	0.19040773355189	0.048021495925506634	0.2372280737614144	0.15788904702906847	0.287452583457605	0.08839883507555335	0.0952906050715754	0.04170267713860675	0.13345642442747224	0.06275951366559399
33000	-12697.882533384103	-12042.248268600768	-655.6342647833349	11.932911565954393	0.5218666958593876	0.09690623539107657	0.27995482763800533	0.10976345046082775	0.036280282768644326	0.11422539986840384	0.03809537047507308	0.1614708983314547	0.18447277139715693	0.24724640922178837	0.11979997763367521	0.11628282161463122	0.07193599092632563	0.0979109649779341	0.06476928729168428
34000	-12701.089086810638	-12047.145620158015	-653.9434666526236	11.20576658865539	0.5233519008591985	0.1106606058956777	0.1803533422712842	0.13317926559021398	0.04770793558183438	0.08187853743993116	0.05302051919593549	0.1423717106034968	0.22238463524744814	0.295245452409012	0.09156193732516636	0.16979635767619614	0.05222440604652266	0.09277861394125701	0.06434780529309585
35000	-12694.916472808614	-12041.516180239483	-653.4002925691314	13.127324469454594	0.5197983350000032	0.0937683284455131	0.22884014841999673	0.12566743646216227	0.046051104615280204	0.13208029690122267	0.05079711407417272	0.19136102436766636	0.2145589533015183	0.2451999931229763	0.17505732088194553	0.10666568568597684	0.05866380812498847	0.1086639686635884	0.06361734536271495
36000	-12698.375350906592	-12046.436912575638	-651.9384383309534	13.39163831932626	0.5193924149753113	0.09228199451731552	0.2222551546947621	0.11616421001494724	0.04502668874691943	0.14918904574571076	0.03226513353640262	0.2056064300039263	0.11945026280211005	0.21225731419996563	0.09718413735489499	0.11867484884792603	0.06431114100884104	0.09043001232551749	0.062337865535222345
37000	-12692.91222526587	-12030.732968668464	-662.179256597406	12.498610429384966	0.5208357460617058	0.1030865246088832	0.2574264293714408	0.108202341190981	0.040971533081121586	0.12119188451328908	0.033306831109245885	0.1914673894014241	0.14848649190857144	0.2997605909572238	0.17302556589113344	0.07066814258687124	0.05425497340598841	0.09325808218335566	0.06375917036006062
38000	-12694.178452918208	-12031.580744510087	-662.5977084081196	13.738641937521386	0.5188841122208647	0.0863208331556817	0.2530991677147037	0.10702445350212848	0.0387690715086456	0.22795155246394327	0.0341054650886332	0.18587138243912918	0.11853962776940466	0.288890072972245	0.1473666671461628	0.10487868633690574	0.05277093462659791	0.10032332744243504	0.05735155340550955
39000	-12700.347084766781	-12049.357367917506	-650.9897168492754	10.961071519502838	0.5238981254964101	0.09581560706055596	0.1428047633101618	0.1054481645864455	0.038632745807485755	0.15012232148166227	0.0371889256591556	0.19575767683288633	0.1191485748476072	0.24027531278229547	0.13453096551711977	0.11574420774391228	0.05738640283798098	0.08441959935119867	0.06968779203327422
40000	-12695.75305446306	-12034.32049368291	-661.432560780152	11.461432813730323	0.5228072373610546	0.09581560706055596	0.26346423718401674	0.1024341283499649	0.03800119085249224	0.1722985612539761	0.04256967981408083	0.1665839644514877	0.1337442896319373	0.31449430195298367	0.164685371925264	0.10113959849951076	0.07300727514979996	0.05810496067992829	0.07599658393252917
41000	-12694.685157892252	-12038.159905644341	-656.5252522479119	11.461432813730323	0.5228072373610546	0.10372992982573816	0.22795053440062066	0.09870099590010456	0.04012840977318469	0.1573446167389495	0.03660740155835363	0.1267437047555764	0.1437570859359638	0.31053474646856927	0.13538991843199008	0.122132449452488	0.07246623211708847	0.07425296727599491	0.07146166316534053
42000	-12698.123829177302	-12036.941656094974	-661.1821730823293	12.373838296941916	0.5210546913094132	0.10718774982238001	0.2317048649720152	0.09814449422369698	0.03856268291818693	0.08615138094005591	0.04907846612267929	0.09172462939598866	0.23319801438433405	0.28915619560230366	0.20280475364074343	0.07641792467378104	0.047514976651114794	0.1174543315322483	0.05866936922479738
43000	-12693.502896977125	-12036.268454200032	-657.2344427770929	11.810721806459394	0.5221029218362729	0.09891940109703565	0.1881012411147435	0.11647006730209557	0.03757223944409916	0.12471676071459756	0.039311134198086316	0.11450125954260695	0.21711368497292124	0.2769698977059229	0.1492990505200256	0.10207246821279999	0.0408716397597266	0.1278901898977224	0.05712120950842978
44000	-12697.179751845615	-12034.49464654299	-662.6851053026253	11.810721806459394	0.5221029218362729	0.09655747934931361	0.23352773748465316	0.10036361955548538	0.037083502349457356	0.15133278269644362	0.0373259959279845	0.15486810390511355	0.15590861714388923	0.2895631944443257	0.18306888396441587	0.12725565323950835	0.0496640117766708	0.07932302914994345	0.06309448526667187
45000	-12698.38294761157	-12039.65063212571	-658.7323154858607	12.686631325802455	0.5205142826853785	0.0812453507132385	0.2501135475939638	0.10482319406041529	0.04353300128562331	0.17344182999532318	0.04541381202343518	0.1415328646343513	0.07742688034923144	0.26272623834957937	0.16811623343482895	0.10960978615994002	0.03590347235014377	0.10017477140198844	0.06483239583861541
46000	-12695.594424084436	-12029.799254178119	-665.7951699063187	11.868063014869023	0.5219914333403156	0.10221244541141195	0.24179447473871626	0.14003460003554852	0.03616732704626287	0.2465478372045225	0.044954968323813384	0.2125505583945518	0.11847740422890855	0.2982314042422924	0.20627663545210467	0.09168613283724243	0.05261963887537599	0.1427473530843514	0.06067264772615771
47000	-12698.485581828214	-12032.901725705986	-665.5838561222276	11.934983428749646	0.5218627339127972	0.0928561477675408	0.25170202148161436	0.11635146848463948	0.03733229007041749	0.24541958534457375	0.04860846572914084	0.17753317769031698	0.18870619067868205	0.24345576874958286	0.21812977466075675	0.061838775272575475	0.05867939437570852	0.07734044470890185	0.0715806756811776
48000	-12697.817520862607	-12041.479054813635	-656.3384660489714	12.942633477093352	0.5200922096162557	0.1077121138908794	0.17768399635669746	0.10135152157683021	0.04210110126202122	0.18970052493178224	0.03580028961158149	0.1447252769661188	0.18486245757180245	0.30717571033592683	0.1665730118863043	0.09364402863949425	0.06559147157263692	0.10590660334710915	0.056932956928797504
49000	-12701.1931811258	-12047.66713658686	-653.5260445389388	12.002223637625534	0.5217349277736361	0.08965363076746866	0.19245780342759958	0.11380919138697614	0.035003199300848144	0.20913881853192212	0.040873667621653065	0.1667823031794896	0.12755064054379156	0.20558114158642568	0.19394590712132512	0.1644659414041177	0.06587221509168954	0.11087298801744047	0.06248590965576058
50000	-12694.506935012454	-12041.67993656615	-652.8269984463047	12.002223637625534	0.5217349277736361	0.09928045816481557	0.19720566523812566	0.09844919935157267	0.038303126223113874	0.2363474534874795	0.05970760474760443	0.24293596779402454	0.11349200788794996	0.21459764672512976	0.15980221376532128	0.13177869538394757	0.0666946855778098	0.10543149505599829	0.05898991942099071
51000	-12700.236652961248	-12037.896571090014	-662.3400818712342	12.644221154214243	0.5205859228702572	0.08660143454284479	0.19420265430913322	0.08763539940831762	0.035532480704698464	0.24434066392057754	0.060664528956926436	0.19272806438704396	0.11291881211112888	0.2903287843587593	0.20361089215740724	0.12352002294671244	0.06796087862152929	0.05122340615677894	0.0637809966912723
52000	-12695.905912864746	-12035.670566592607	-660.2353462721377	11.311718345210464	0.5231230588901484	0.10395165324719524	0.23645191611798652	0.10080641878138231	0.034694234678211325	0.17736438392150167	0.042088498529303846	0.2634317644670385	0.08553386393298958	0.23409375208285665	0.16710652157549707	0.10713479588078936	0.06876966180396099	0.0637144041037339	0.07306694397832068
53000	-12696.152898714974	-12045.977191377566	-650.1757073374075	12.004305710273249	0.5217309941421977	0.0897678487555639	0.23378738771885074	0.10214922598687033	0.04375827195319565	0.1410785206939964	0.047408261897081694	0.15091893165683226	0.11298901230383208	0.2612220345879074	0.09450544303600067	0.14061586987601166	0.07444891016050588	0.08408230158631642	0.06919330319390408
