#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="snapprior.rep4" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <parameter id="lambda" lower="0.0" name="lambda" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <tree clusterType="upgma" id="Tree.rep4" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.rep4" spec="snap.Data">
#                    <taxonset id="A_coerulescens" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_coerulescens_396256" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_coerulescens_396263" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_californica" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_californica_333934" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_californica_343428" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_sumichrasti" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_sumichrasti_343502" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_sumichrasti_343515" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_insularis" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_insularis_334025" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_insularis_334032" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_woodhouseii_us" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_334063" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_334210" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_texana" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_334247" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_334250" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_woodhouseii_mex" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_393606" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_393702" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="lambdaPrior.rep4" name="distribution" x="@lambda">
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <prior id="uPrior.rep4" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.rep4" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.rep4" id="treeLikelihood.rep4" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.rep4">
#            <siteModel id="MutationSiteModel.rep4" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	theta11	theta12	TreeHeightLogger
13000	-12090.48151064775	-11415.589172209326	-674.8923384384254	13.418576317588279	0.5193519776370119	0.08326262657719334	0.11522739676829846	0.1079757631312593	0.021436215132264017	0.293963733356047	0.0565539938110802	0.22128677845589206	0.30233476708966883	0.11107220277906317	0.1260655031909206	0.27152225965559246	0.049012072668292675	0.08316645108827167	0.05233307191466109
14000	-12084.084618410609	-11417.437310566473	-666.6473078441362	13.418576317588279	0.5193519776370119	0.08299878686749983	0.13359531487166426	0.11249404750140753	0.020711329199588336	0.26258118712414513	0.06068944950908	0.23823349384665282	0.24396403884331702	0.08758072223879072	0.10593259047746487	0.2669830863290047	0.06048049435461431	0.08374385852224692	0.05599558748871081
15000	-12087.25920665104	-11422.942192786206	-664.3170138648338	14.672735925317522	0.5176395017389276	0.07811089180471142	0.1391259987460283	0.11885843279938366	0.0262606047464431	0.22031611621898786	0.06536477563275371	0.27485897729903164	0.1988996910062886	0.07955903995539514	0.07131103871751401	0.22373149640163598	0.05489125774879231	0.05165882214481154	0.051705384836524475
16000	-12085.796703325177	-11422.176257170515	-663.6204461546628	13.527615385221559	0.5191900046637544	0.06904351565429263	0.18661692099199267	0.11394726894945552	0.03588900783943057	0.26845060970223894	0.06745258558347973	0.2386986145910268	0.2259464985466733	0.11580819348115474	0.12245076166364292	0.2159147655254157	0.04910771741447781	0.048966384896972345	0.05686850321594787
17000	-12080.120052780709	-11426.026150889353	-654.0939018913551	13.29800484311659	0.5195342948424077	0.08461121151529737	0.21531063869421083	0.11321537460513031	0.04176431456568953	0.14738302315186605	0.049560815452541006	0.22359226748767655	0.15563920178551183	0.14037793425142694	0.12879043553183908	0.24672306184195533	0.051443696479773704	0.08006341648829741	0.05606225084759664
18000	-12080.474801261389	-11418.51009248677	-661.9647087746196	14.373100495866508	0.5180204850440236	0.08203009444369988	0.21562356631963453	0.13904742468895506	0.042491353057497565	0.19587333552644728	0.051086072164089925	0.2404133846410804	0.16554442691430374	0.08141901294646332	0.1963930837157915	0.2734477365579671	0.04600102312703032	0.08010479725422703	0.05381252147242459
19000	-12085.726869623499	-11424.425455425	-661.3014141984983	12.596639500260334	0.5206668967852286	0.08719929702464652	0.16621659712974748	0.12155209230793186	0.03775414484222648	0.17591953577120403	0.03757768215358212	0.21487544193273747	0.12458440697923603	0.06710266736131355	0.09443501638874864	0.2926941165400556	0.03450952950914461	0.12301137784701083	0.048721506291824195
20000	-12083.57988504944	-11423.526289528432	-660.0535955210079	14.657294031694386	0.5176587418076023	0.07314957565719096	0.20453914729796444	0.11723508067228956	0.041790870405897795	0.1727338704940305	0.03780876032032388	0.2675777815014828	0.16504548103201222	0.08908812944754985	0.12073361416551819	0.22788680679156326	0.041191208279966654	0.09218489652276135	0.05083680529597802
21000	-12079.869499055176	-11420.151926461202	-659.717572593975	14.51285525887289	0.5178407608857375	0.08119254241756671	0.1836120289515145	0.10276476571864057	0.03535853681359756	0.19934327887784967	0.05025823125494446	0.20127298896469348	0.1799261620694814	0.13737036677759748	0.17453935115755836	0.2927791012732304	0.047827270175382304	0.09671215379968737	0.05009454211172745
22000	-12084.744847873155	-11424.637706443737	-660.1071414294188	12.644349166287151	0.5205857058766066	0.08786119239297757	0.19861474003100715	0.10804620127516401	0.04258967591622805	0.23414553555999756	0.061893961658976336	0.21828882125420582	0.1483340759458139	0.12603003744812458	0.2476272009025664	0.25270849740294027	0.07166972178189539	0.05416816229686542	0.0608714804561051
23000	-12085.57033635081	-11425.21927869309	-660.3510576577198	13.44214955876031	0.5193167293319354	0.08040235160782865	0.18827560334408838	0.10661805423543372	0.03745784019343197	0.12581192625957732	0.05778439521836103	0.18652290735524363	0.0866623491699746	0.07743261564899867	0.27995491545152945	0.2720040414362918	0.042033270856553624	0.0909069153579483	0.05069714746046944
24000	-12081.256923322686	-11419.969117716628	-661.2878056060589	13.44214955876031	0.5193167293319354	0.08595216654978918	0.23567329139666424	0.12423979478922353	0.04571230243501832	0.08244135252270834	0.0432583825621858	0.16568580583441375	0.1183000840120839	0.08568183075605379	0.28183213964226883	0.29964821888037746	0.0672373190184764	0.08276590310406086	0.054996101326177695
25000	-12088.099291863135	-11422.09527165467	-666.0040202084646	13.44214955876031	0.5193167293319354	0.08789792160828623	0.22066409269949125	0.126627094634885	0.04755231380202963	0.0738197848302626	0.05578370805556903	0.1666961400376136	0.207946477695169	0.0912101633475279	0.31043485082833194	0.2794506705444151	0.05714803922475339	0.059634732897394495	0.060104242873462235
26000	-12090.301450443523	-11420.817191036116	-669.4842594074072	13.612569499166762	0.5190656758780867	0.08398423046884043	0.25174538212690384	0.14857029699484806	0.03732776262128342	0.11001500759262645	0.0347185345181417	0.12438361424770435	0.14413215783562028	0.04699202454235474	0.2447957721605875	0.30182898551944315	0.06661838699194504	0.04966986187732155	0.056844461929888686
27000	-12083.730637103587	-11426.405525059214	-657.3251120443733	13.145356871702857	0.5197701023811703	0.08098387674212255	0.2083317867370918	0.09727256072283141	0.04838228209286296	0.18078688296632991	0.040205420708585335	0.1948633787880957	0.1354831178308974	0.12829866868781528	0.1452646948154914	0.30521647386858763	0.06816400861239234	0.06490916343458086	0.06001164365145718
28000	-12084.123800926756	-11421.524311376208	-662.5994895505476	13.138952697441825	0.5197801199185278	0.0823896783150299	0.2017878536471575	0.11821546259489535	0.041304032779448156	0.2315612304502478	0.05205136719910546	0.15889343519538562	0.14348685434976594	0.08390345741661646	0.27636271534260193	0.2500753390079189	0.06119101477712003	0.05262493580550604	0.06370975573309437
29000	-12084.120190383026	-11413.549221335052	-670.5709690479739	13.943421905376182	0.5185964557059703	0.07588367911228924	0.16406293734395794	0.11450258502214834	0.039326904541698016	0.15873540137040468	0.059594277458958816	0.25504058659753515	0.192306873526033	0.0776710885501832	0.32696589693205663	0.3174585259961483	0.05826352902379784	0.06708755255273545	0.057283478960697284
30000	-12086.938236614376	-11420.082232422963	-666.8560041914127	13.943421905376182	0.5185964557059703	0.08150951524274755	0.19902262163292483	0.1489825123033525	0.041762281996886134	0.1503603925793143	0.05854952759753514	0.15982490103495434	0.1257363095699989	0.08976536675271862	0.2913246757726076	0.27057110324560346	0.032605152198257444	0.05093909732678807	0.059359998027410904
31000	-12077.243310351663	-11420.478458270292	-656.7648520813709	14.094984868163555	0.5183891341126421	0.08568737961009573	0.18537689328996712	0.10905130937737155	0.04242358177994517	0.18164040738419449	0.04306005081296158	0.2065857499589251	0.14898888312478295	0.0887436838219164	0.1471801388024659	0.3093325895017421	0.06226965197002114	0.08368386556189499	0.05580798085683049
32000	-12082.849401322697	-11427.154885365111	-655.6945159575855	14.122459826798018	0.5183520453118313	0.07731048870410077	0.16109089613161623	0.10472673388765547	0.037144840126119454	0.2065193383930464	0.03871554477860045	0.1687492270284148	0.1575641171713234	0.13663524651530012	0.10198087639822814	0.25668858698525227	0.0910464423873522	0.04805254639283813	0.0565237969521109
33000	-12081.360266628297	-11424.584022661438	-656.7762439668594	12.786703132831592	0.5203471995129408	0.07971230352155692	0.19065180114338823	0.1392923155724497	0.03948796997820132	0.13328364663404244	0.04058121307721306	0.1774867097729901	0.1417604940327106	0.11051547774840559	0.0997977404000423	0.2858822342178752	0.038864995688070746	0.08494358315824102	0.055559329277873604
34000	-12081.148817977697	-11420.574064889994	-660.5747530877024	13.761622143452195	0.518851389166101	0.0816266426779117	0.18743386276378893	0.10907944027487257	0.0555785422593261	0.20144530379318795	0.04605639808312427	0.22250998813063871	0.06379830653888437	0.07707479134958528	0.13214132659451788	0.3000402283737244	0.04700025106559827	0.06741737793372615	0.055541348910169035
35000	-12079.179738433711	-11420.036266303103	-659.1434721306084	13.409963824288658	0.5193648877256847	0.08123042799790123	0.21155606887371542	0.11916115889578084	0.04369825530901371	0.20003383576783043	0.03780023741169474	0.19282374996238394	0.10832182800739586	0.11238939865160907	0.09851541004598423	0.2916075570913762	0.074578034518198	0.06075467999603487	0.0596100907257694
36000	-12076.558458892028	-11420.882583331926	-655.6758755601024	13.409963824288658	0.5193648877256847	0.07601582511575766	0.19495894333734745	0.11110849530899945	0.043602446724782216	0.18815595075838007	0.03705353842162742	0.19711617226303751	0.12853450681978631	0.11836006145686168	0.15004729418262536	0.26120238810102187	0.05010694048296841	0.09427939564845228	0.055280039823585425
37000	-12080.897923445533	-11414.134824953164	-666.7630984923683	13.409963824288658	0.5193648877256847	0.08893833797834791	0.14373459872468866	0.11356559638958082	0.03216426127204226	0.19056578969610502	0.03586280720163188	0.2356817584909879	0.18067643791581445	0.07015057945041385	0.15317233673329456	0.3304473154001651	0.04790528385983327	0.08302921628029564	0.05501329409020926
38000	-12083.870373433556	-11425.366201174802	-658.5041722587533	12.931769839281063	0.5201097674130088	0.06904473150711916	0.17588105309864635	0.13265660236714888	0.03441089961489748	0.22141747137726261	0.04735261648405983	0.2072848453127855	0.16513798055449475	0.09120540071963279	0.07155856839842963	0.2381466702985626	0.07061446237294773	0.054094498298691486	0.05728660739252343
39000	-12081.505880148183	-11421.71016043888	-659.7957197093026	14.023641893261983	0.5184861446327235	0.08386760805891465	0.18309255389503623	0.10273909955053671	0.04803133894383989	0.22552204168284823	0.04382039321379261	0.2289735835680127	0.11005748460107062	0.11540675843393808	0.07934511316460409	0.27967235729848144	0.06975587721986934	0.05355513038231409	0.05640642330595797
40000	-12082.494868200676	-11422.61119072646	-659.8836774742155	15.012524045012707	0.517226500312736	0.08967442587138441	0.1889466826305052	0.11226115722951203	0.05248293107803599	0.18563077919976836	0.03666380012854442	0.19327227764811167	0.11671205661070407	0.09401499670534025	0.09489986360861334	0.33334340251480493	0.055717113964991814	0.05746233424524343	0.05706986543852447
41000	-12079.285099752606	-11422.165383970998	-657.1197157816085	13.261860906830673	0.5195896195566737	0.09097318673974153	0.189379151808113	0.10749890382505754	0.04207979318238633	0.18937345212620987	0.03351294362036897	0.18529626747734776	0.08213380510546425	0.12464411843131545	0.1116246068135911	0.26596213916715933	0.048131392925086024	0.07583374373849587	0.05588311048550265
42000	-12081.636093250103	-11416.228803261012	-665.4072899890913	13.261860906830673	0.5195896195566737	0.08151635196826829	0.14377934687457633	0.11529038879978952	0.03937960186017792	0.19054670535051965	0.04857969234248306	0.23506219162180703	0.17456896035062622	0.0786463655122929	0.20286794757507337	0.30895873583321837	0.050857031356388735	0.04941263341325413	0.06181186401472807
43000	-12080.150673477257	-11419.894715401992	-660.2559580752661	13.261860906830673	0.5195896195566737	0.08091464438840236	0.16261988611119627	0.12295416335656911	0.03499634330486731	0.2258954770072695	0.035572846718803446	0.17256229330946987	0.16325082046525202	0.16186329755761758	0.14505962190918803	0.27493169214937674	0.05778516931327964	0.06733899800898913	0.05461816627744272
44000	-12084.358075524266	-11418.686972688192	-665.6711028360725	14.060721075598796	0.5184355978274526	0.07394029213208973	0.14769111949783015	0.09857848833528349	0.03141648333399598	0.22878477068477818	0.030296186616182712	0.20888038481821664	0.13689271380188855	0.08380880067675649	0.10363859454014196	0.3125148037196911	0.06110429930423209	0.05869991498202261	0.0535885266214235
45000	-12083.864564020774	-11419.81510961987	-664.0494544009035	14.060721075598796	0.5184355978274526	0.07506028921998402	0.23546909409626074	0.09721523124037033	0.049812491394005044	0.1831380341351439	0.04185777178398512	0.2265543473253662	0.07510163983350245	0.09712949620400617	0.115568419686823	0.34535969268233924	0.051620400390784596	0.08389466740502817	0.04959418713785864
46000	-12082.289441398047	-11424.786700975197	-657.5027404228496	13.28836777999728	0.5195490155038419	0.09207627871020264	0.21109868685896604	0.13284992087637287	0.04347965180259548	0.17029117059801774	0.04644049663081387	0.21364032509048503	0.1791419517050003	0.09406903084362808	0.11042141917434128	0.2821988793011348	0.0612829324679971	0.0694940322696858	0.052149069328153316
47000	-12078.818409454947	-11415.738593998478	-663.0798154564693	13.306693049028492	0.5195210425550852	0.07664748853265659	0.19412313212645255	0.12787930621993285	0.030365879614515152	0.2276909714150464	0.037874046750637866	0.21727495510048148	0.15137276947161338	0.14010958823327133	0.09272312728849375	0.2704020317265906	0.049379649889682097	0.0782088067805613	0.05212745336733883
48000	-12082.900917006771	-11420.585780002872	-662.3151370038997	13.505359777981663	0.5192228438326831	0.08209946024018479	0.1900196914143305	0.15750460478102712	0.03867193701924559	0.16824957653459707	0.033033468952898284	0.19496051953782098	0.11176281622266095	0.12333960512541663	0.17562732039061643	0.3290460269636087	0.05221820510857109	0.08477321285926756	0.053344195655358945
49000	-12082.745737875102	-11413.965455256672	-668.7802826184302	13.505359777981663	0.5192228438326831	0.07772592075311974	0.17438271622866025	0.14122390994786252	0.04086148116224038	0.23757049288321497	0.033283761951279044	0.28117621451032476	0.14531723309399514	0.11841038156608297	0.15208034563677214	0.28480758011253465	0.048964225047424384	0.05018278247362181	0.05375381219717411
50000	-12086.953264599782	-11430.026539439026	-656.9267251607558	15.798373746706845	0.5163416062477763	0.07993127103910184	0.17393287394970758	0.11664552006167828	0.037556524381537455	0.16000726486778502	0.043513106743295366	0.19115648860850393	0.16008217187668972	0.08845120338382116	0.123711471979419	0.2464109552105859	0.05775724004567821	0.044871065634283384	0.05432239373128226
51000	-12083.836441912084	-11419.038783562219	-664.7976583498665	14.642813772447788	0.5176768218844142	0.08132630614037027	0.1839478000986898	0.12137819215373093	0.040049972320711856	0.19958751229164154	0.03761264933078365	0.18264925654556383	0.11629284845840311	0.09732991883409434	0.041796580527682106	0.3145225521327433	0.06255288358137699	0.05223822548783608	0.05460944407204246
52000	-12087.658478210471	-11417.416650010451	-670.2418282000197	15.196112239143664	0.5170113017600747	0.08438187878133147	0.23094268879394797	0.14346021434917822	0.03746224506449155	0.21629625688543144	0.038157937720507386	0.3018515506814846	0.1274093836489535	0.12638955039727437	0.0721432880460236	0.2765001748714448	0.04081349143714274	0.07314286008804591	0.05314390317570739
53000	-12082.397751486065	-11423.58489386901	-658.8128576170548	13.145709722058077	0.519769550740511	0.080636606317985	0.14721510927928116	0.10933657061803503	0.044121668627805914	0.17867057836744685	0.04018452745357851	0.2411081519670037	0.14878913152371293	0.14786251326132316	0.08213148527473789	0.313739949070364	0.04913111551018611	0.09446581816096804	0.05050573789874161
